name,extension,path,dirs
Jesse_Johnson-Pass_the_Chips,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Jesse_Johnson-Pass_the_Chips.mp3,rock
Jive_5-dozer,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Jive_5-dozer.mp3,rock
JIVE_5_u_s_-Swarm,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\JIVE_5_u_s_-Swarm.mp3,rock
Johnny_Young-If_I,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Johnny_Young-If_I.mp3,rock
Jonathan_Casey-My_Mistake,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Jonathan_Casey-My_Mistake.mp3,rock
jon_liebing-unbelievably_ugly,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\jon_liebing-unbelievably_ugly.mp3,rock
Jordan_Doucette-Screw_You,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Jordan_Doucette-Screw_You.mp3,rock
Josh_Holmes_Band-endure,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Josh_Holmes_Band-endure.mp3,rock
KarmaCycle-Drown,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\KarmaCycle-Drown.mp3,rock
Kate_Dovelyn_Band-Flesh___Bone,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Kate_Dovelyn_Band-Flesh___Bone.mp3,rock
Kate_Dovelyn_Band-Lullaby,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Kate_Dovelyn_Band-Lullaby.mp3,rock
Ketracel_White-Second_Look,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Ketracel_White-Second_Look.mp3,rock
Kettle_of_Fish-Let_Love_Go,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Kettle_of_Fish-Let_Love_Go.mp3,rock
keys_wizard-Into_The_light,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\keys_wizard-Into_The_light.mp3,rock
kimberly_kills-Falling_Faster,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\kimberly_kills-Falling_Faster.mp3,rock
Kinetic_Output-Dancing_Round_The_Millionaire,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Kinetic_Output-Dancing_Round_The_Millionaire.mp3,rock
Kinetic_Output-Deal_With_It,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Kinetic_Output-Deal_With_It.mp3,rock
kittelstad-Long_Time,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\kittelstad-Long_Time.mp3,rock
Kuma-Everygirl,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Kuma-Everygirl.mp3,rock
Last_Generation-My_Brother,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Last_Generation-My_Brother.mp3,rock
Last_Year_Portrait-Anything_Left,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Last_Year_Portrait-Anything_Left.mp3,rock
LaughingColors-American_Boy,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\LaughingColors-American_Boy.mp3,rock
LaughingColors-War_On_Drugs,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\LaughingColors-War_On_Drugs.mp3,rock
Lean-Hope_For_Better,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lean-Hope_For_Better.mp3,rock
Lee_Farmer_Band-Tearin__through_my_heart___Farmer_Prowse,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lee_Farmer_Band-Tearin__through_my_heart___Farmer_Prowse.mp3,rock
Lifelike-Machinery,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lifelike-Machinery.mp3,rock
Life_of_Riley__dallas_-Thursday_Afternoon,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Life_of_Riley__dallas_-Thursday_Afternoon.mp3,rock
Lifted______NY_-One_Man_Show,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lifted______NY_-One_Man_Show.mp3,rock
linus__Boston_-On_Your_Own,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\linus__Boston_-On_Your_Own.mp3,rock
Lion_Sun_Dog-Phantom_Power,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lion_Sun_Dog-Phantom_Power.mp3,rock
Little_Joe_Pinto-Sound_Check,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Little_Joe_Pinto-Sound_Check.mp3,rock
Livin_stone-Sweet_Manners,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Livin_stone-Sweet_Manners.mp3,rock
Lodos-too_late,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lodos-too_late.mp3,rock
Longfellow-The_Time_It_Takes_To_Kill_A_Man_is_Life,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Longfellow-The_Time_It_Takes_To_Kill_A_Man_is_Life.mp3,rock
Long_Distance_Call-Talkin__California,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Long_Distance_Call-Talkin__California.mp3,rock
Lost_Anthem___Indiana_-Too_Far_Gone,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lost_Anthem___Indiana_-Too_Far_Gone.mp3,rock
LOUDLOVE-Diamond_In_The_Rough,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\LOUDLOVE-Diamond_In_The_Rough.mp3,rock
LOUDLOVE-Meatcage,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\LOUDLOVE-Meatcage.mp3,rock
Lucid_Fly-Collide,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lucid_Fly-Collide.mp3,rock
Lume-Deconstruct_me,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Lume-Deconstruct_me.mp3,rock
majnun-hands_bound,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\majnun-hands_bound.mp3,rock
maladjusted_-Blame,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\maladjusted_-Blame.mp3,rock
Mama_s_Gravy-A_Dollar_Away,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Mama_s_Gravy-A_Dollar_Away.mp3,rock
manicdown-The_Game,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\manicdown-The_Game.mp3,rock
Mankind-Down,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Mankind-Down.mp3,rock
Man_Made_God-Juice__Gimme__some_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Man_Made_God-Juice__Gimme__some_.mp3,rock
Man_Made_Monster-Luzer,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Man_Made_Monster-Luzer.mp3,rock
Marshall_Tully-Bail,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Marshall_Tully-Bail.mp3,rock
Matthew_James_Band-Vagabond_Girl,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Matthew_James_Band-Vagabond_Girl.mp3,rock
Mean_Flower-The_Innocent,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Mean_Flower-The_Innocent.mp3,rock
Merit-Locked_from_the_Inside,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Merit-Locked_from_the_Inside.mp3,rock
MICHAEL_LOGEN-Goin__Home,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MICHAEL_LOGEN-Goin__Home.mp3,rock
MikeConde-freefallen,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MikeConde-freefallen.mp3,rock
Mike_Borgia-Right_Away,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Mike_Borgia-Right_Away.mp3,rock
MindCandy-Energy,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MindCandy-Energy.mp3,rock
MindCandy-Interactive_X,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MindCandy-Interactive_X.mp3,rock
MindCandy-Twenty_One,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MindCandy-Twenty_One.mp3,rock
Mister_Vertigo-Falter,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Mister_Vertigo-Falter.mp3,rock
mona-angels,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\mona-angels.mp3,rock
mona-Under_Again,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\mona-Under_Again.mp3,rock
monday_morning-Vanity,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\monday_morning-Vanity.mp3,rock
morris_minors-grandeur,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\morris_minors-grandeur.mp3,rock
MotherofPearl-Myself,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MotherofPearl-Myself.mp3,rock
Mothers_Buzz-Fortynine,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Mothers_Buzz-Fortynine.mp3,rock
Motor_City_Creeps-If_my_life_was_a_book___,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Motor_City_Creeps-If_my_life_was_a_book___.mp3,rock
MudSplash-Mile_Away,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MudSplash-Mile_Away.mp3,rock
Musket_Rumble-Rock_n__Roll_is_the_Medicine,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Musket_Rumble-Rock_n__Roll_is_the_Medicine.mp3,rock
Muzzy_Luctin-River,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Muzzy_Luctin-River.mp3,rock
MWK-Godspeed,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\MWK-Godspeed.mp3,rock
Naked_Spatula_Monkeys__NSM_-Mind,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Naked_Spatula_Monkeys__NSM_-Mind.mp3,rock
nanastreak-Come_Back_Down,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\nanastreak-Come_Back_Down.mp3,rock
narteke-solitude,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\narteke-solitude.mp3,rock
Nectar__Canada_-Red_Sands,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Nectar__Canada_-Red_Sands.mp3,rock
Neon_Thrills-Two_Cigarettes,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Neon_Thrills-Two_Cigarettes.mp3,rock
Neon_Thrills-Your_Unfunny_Joke,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Neon_Thrills-Your_Unfunny_Joke.mp3,rock
nero-Lost_Highway,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\nero-Lost_Highway.mp3,rock
NEVERSAY-Saboteur,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\NEVERSAY-Saboteur.mp3,rock
New_Granada-Just_Wave,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\New_Granada-Just_Wave.mp3,rock
New_Season-Common_sense,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\New_Season-Common_sense.mp3,rock
New_World_Relampagos-El_Arlequin_Del_Toledo,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\New_World_Relampagos-El_Arlequin_Del_Toledo.mp3,rock
Next_In_Line-Bye_Polar,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Next_In_Line-Bye_Polar.mp3,rock
Next_In_Line-Guesstimate,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Next_In_Line-Guesstimate.mp3,rock
NGB-Cold2,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\NGB-Cold2.mp3,rock
Nicola-Mary,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Nicola-Mary.mp3,rock
Nightheart-Stoned_Shitless,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Nightheart-Stoned_Shitless.mp3,rock
NineHead-Guaranteed,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\NineHead-Guaranteed.mp3,rock
Nitro_Lounge-Close_to_the_Water,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Nitro_Lounge-Close_to_the_Water.mp3,rock
Normalcy-She_Paints,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Normalcy-She_Paints.mp3,rock
Nothing_More-sad_eyes,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Nothing_More-sad_eyes.mp3,rock
Nova_Clutch-forget_becoming_real__demo_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Nova_Clutch-forget_becoming_real__demo_.mp3,rock
NOW_U_KNOW-OBSESSION,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\NOW_U_KNOW-OBSESSION.mp3,rock
No_Mas-Make_Up_Your_Mind,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\No_Mas-Make_Up_Your_Mind.mp3,rock
NUMM___Rochester_NY_-Swim_Free__Radio_Debut_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\NUMM___Rochester_NY_-Swim_Free__Radio_Debut_.mp3,rock
Obsessive_Compulsive-Perfect_Wreck,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Obsessive_Compulsive-Perfect_Wreck.mp3,rock
one_life-she_came_to_me,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\one_life-she_came_to_me.mp3,rock
one_perfect_minute-Inside_Of_You,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\one_perfect_minute-Inside_Of_You.mp3,rock
One_Trick_Pony-Games,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\One_Trick_Pony-Games.mp3,rock
orbis-Launch,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\orbis-Launch.mp3,rock
Orizon-Who_Needs_Air,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Orizon-Who_Needs_Air.mp3,rock
Osiris__orlando_-Secret_Lies,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Osiris__orlando_-Secret_Lies.mp3,rock
Outshine-Promise,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Outshine-Promise.mp3,rock
Outshine-Running_Away,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Outshine-Running_Away.mp3,rock
Overtone__Chicago-Shattered,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Overtone__Chicago-Shattered.mp3,rock
PAJAMAZON-Baby_Tee,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\PAJAMAZON-Baby_Tee.mp3,rock
paper_street_saints-Break_me_in,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\paper_street_saints-Break_me_in.mp3,rock
Patrick_Conway-Everything_I_Know,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Patrick_Conway-Everything_I_Know.mp3,rock
Peeler-Half_Past_High,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Peeler-Half_Past_High.mp3,rock
Penny_Dreadful-Merry_Andrew,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Penny_Dreadful-Merry_Andrew.mp3,rock
Persona-Friend___Enemy,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Persona-Friend___Enemy.mp3,rock
Philpot-Drips,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Philpot-Drips.mp3,rock
Planet_12-Stay_At_Home,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Planet_12-Stay_At_Home.mp3,rock
plato_s_halo-In_the_Pink,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\plato_s_halo-In_the_Pink.mp3,rock
Porter-Resurrection,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Porter-Resurrection.mp3,rock
Premonition___RI-My_Best_For_You,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Premonition___RI-My_Best_For_You.mp3,rock
Premonition___RI-Suffer,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Premonition___RI-Suffer.mp3,rock
pretendgirlfriend-Its_not_the_end_of_the_world,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\pretendgirlfriend-Its_not_the_end_of_the_world.mp3,rock
PROMKING-New_Plane,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\PROMKING-New_Plane.mp3,rock
PULL-selfish,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\PULL-selfish.mp3,rock
Punching_Judy-Kiss_it_Goodbye,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Punching_Judy-Kiss_it_Goodbye.mp3,rock
Quaker_Gun-Lady_Luck,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Quaker_Gun-Lady_Luck.mp3,rock
QUALONE-Insanity_Ride,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\QUALONE-Insanity_Ride.mp3,rock
QUALONE-Mind_Cloud,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\QUALONE-Mind_Cloud.mp3,rock
Rainside-Eleven,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rainside-Eleven.mp3,rock
Rapscallion-Small_Apartment,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rapscallion-Small_Apartment.mp3,rock
RASA-Short_Circuit,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\RASA-Short_Circuit.mp3,rock
Reason_For_Leaving-Blown,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Reason_For_Leaving-Blown.mp3,rock
Rebel_Storm-Takin_All_I_Can,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rebel_Storm-Takin_All_I_Can.mp3,rock
Redneck_Rolemodels-What_s_Inside,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Redneck_Rolemodels-What_s_Inside.mp3,rock
RedShift_Project-Desert_Song,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\RedShift_Project-Desert_Song.mp3,rock
Red_McFunk-Simple__Wise___Wicked,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Red_McFunk-Simple__Wise___Wicked.mp3,rock
Remnant_Gathering-Samaritan,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Remnant_Gathering-Samaritan.mp3,rock
retrograde-Caught_in_the_Sun,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\retrograde-Caught_in_the_Sun.mp3,rock
retrograde-Complicated,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\retrograde-Complicated.mp3,rock
retrograde-Letting_Go,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\retrograde-Letting_Go.mp3,rock
Ridalyn-She_Says_Goodbye,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Ridalyn-She_Says_Goodbye.mp3,rock
riding_mercury-hey_dreamer,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\riding_mercury-hey_dreamer.mp3,rock
Rik_Cardiff-She_s_so____pre_prod__demo,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rik_Cardiff-She_s_so____pre_prod__demo.mp3,rock
Road_Trip-Alright,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Road_Trip-Alright.mp3,rock
Road_Trip-Crazy_Feeling,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Road_Trip-Crazy_Feeling.mp3,rock
Rob_Russell___The_Sore_Losers-Less_Like_You,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rob_Russell___The_Sore_Losers-Less_Like_You.mp3,rock
Rotation-Someone_else_s_life,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rotation-Someone_else_s_life.mp3,rock
Rotation-Where_did_you_go_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rotation-Where_did_you_go_.mp3,rock
Royal_Bliss-Busy_Bee,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Royal_Bliss-Busy_Bee.mp3,rock
Royal_Crush-strange,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Royal_Crush-strange.mp3,rock
Rubberman-Send_Love,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rubberman-Send_Love.mp3,rock
Rune-Beautiful_Deadly,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rune-Beautiful_Deadly.mp3,rock
Rune-Paradise,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Rune-Paradise.mp3,rock
RunnerUp-Less_Than_three,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\RunnerUp-Less_Than_three.mp3,rock
Ryan5-one_more_day,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Ryan5-one_more_day.mp3,rock
Safety-Pictures_in_Motion,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Safety-Pictures_in_Motion.mp3,rock
Sammy_s_Good_Eye-MAKE_ME_SUPER,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Sammy_s_Good_Eye-MAKE_ME_SUPER.mp3,rock
Sammy_s_Good_Eye-My_Ma_Said,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Sammy_s_Good_Eye-My_Ma_Said.mp3,rock
Scott_Sudbury-Here_I_Go,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Scott_Sudbury-Here_I_Go.mp3,rock
Scott_Sudbury-It_Must_Be_You__Ardent_Mix_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Scott_Sudbury-It_Must_Be_You__Ardent_Mix_.mp3,rock
Scream_Sophie-Everyday,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Scream_Sophie-Everyday.mp3,rock
Seano_Barry-Replica,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Seano_Barry-Replica.mp3,rock
Seconds_Before-Heart_Of_Concrete,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\rock\Seconds_Before-Heart_Of_Concrete.mp3,rock
